source,provider,tweet_raw,tweet_processed,pos_count,neg_count,label
playstore,indosat,jaringan nya buruk padahal di jakarta 👎👎,jaring buruk jakarta,1,1,0
playstore,indosat,jaringan mantap,jaring mantap,2,0,1
playstore,indosat,mudah pengaplikasiannya,mudah aplikasi,1,1,0
playstore,indosat,aplikasi paling gak guna paling dk jelas beli esim 2 x ggal trus kode barcode gak ada najis kau im3 apus aja kau jangan jadi provider lagi,aplikasi dk beli esim x ggal trus kode barcode najis kau im apus kau provider,0,3,0
playstore,indosat,"iklan gila bener dah, maksa banget masuk browser. sehari nyampe 5x mana pas lagi main game malah masuk browser..",iklan gila bener dah maksa masuk browser hari nyampe x pas main game masuk browser,2,4,0
playstore,indosat,SANGAT SANGAT LEMOT LEMOT SEKALI 4G MACAM 2G MENYESAL PAKE IM3 AMPUN TOBAT DAH. BINTANG 5 HANYA KIASAN,lot lot sesal pake im ampun tobat dah bintang kias,1,4,0
playstore,indosat,"makin aneh nih kartu, makin di beli makin mahal, anehnya lagi gw ngutang kuota 5gb an, terus katanya dipotong 6 gb an, eh GK taunya malah di potong 10gb, gimana ini im3 kok aneh, apa ada bunganya juga ngutang di im3 ini????",aneh kartu beli mahal aneh ngutang kuota gb an potong gb an eh tau potong gb gimana im aneh bunga ngutang im,0,5,0
playstore,indosat,mau bangkrut kali sinyal susah amat,bangkrut kali sinyal susah,0,2,0
playstore,indosat,cukup puas,puas,1,0,1
playstore,indosat,"nih jaringan punya personal apa si , Jaringan full beeli kuota banyak , Daerah 5G tapi masih ajalu bikin ngeleg buat nonton sama game , OTaklu pake coba",jaring personal si jaring full beeli kuota daerah ajalu bikin lambat nonton game otaklu pake coba,3,2,1
playstore,indosat,semoga lebih baik,moga,1,0,1
playstore,indosat,apk bagus,apk bagus,1,0,1
playstore,indosat,paket di bawah 100.000 tidak ada yg 30 hari /perbulan.,paket bulan,1,1,0
playstore,indosat,"Signal sangat buruk di wilayah pasi Pangmilang Singkawang Selatan mohon diperbaiki karena kami sebagai pelanggan sangat dirugikan, usaha terkendala signal yg buruk dari indosat",signal buruk wilayah pasi pangmilang singkawang selatan mohon baik langgan rugi usaha kendala signal buruk indosat,2,4,0
playstore,indosat,hanya ingin cek kuota hrs kelayaban ke sini..makin ribet,cek kuota hrs kelayaban ribet,0,3,0
playstore,indosat,"JARINGAN apaan ini daerah Jabodetabek masa ngelag, GW BELI BUKAN MINTAAAAA",jaring daerah jabodetabek lambat beli mintaaaaa,1,1,0
playstore,indosat,beli paket mahal mahal buat apa coba kalo ga bisa di pake tolong lah benerin dari pagi ngelek terus,beli paket mahal mahal coba pake tolong baik pagi ngelek,2,2,0
playstore,indosat,mantap selalu menggunakan im3,mantap im,1,0,1
playstore,indosat,"sebagai penguna lama saya merasa sangat kecewa dengan penurunan sinyal,saya baru beli paket aja maen apa apa dikit"" loading dikit"" loading apalagi maen game ga enak banget jaringannya ayolah kita beli paket bukan pake daun pake uang tolong hargai perbaiki sinyalnya/jaringan nya biar semua pengua myIM3 bisa nyaman gunain kartu indosat nya kalo terus"" an gini ga nyaman perbaiki secepatnya.jangan kecewain pembeli.",penguna kecewa turun sinyal beli paket maen dikit loading dikit loading maen game enak jaring ayo beli paket pake daun pake uang tolong harga baik sinyal jaring biar pengua myim nyaman gunain kartu indosat an gin nyaman baik cepat kecewain beli,14,3,1
playstore,indosat,"sinyal jelek parah, dimana2 sulit bgt dapet sinyal",sinyal jelek parah mana sulit dapet sinyal,1,3,0
playstore,indosat,"udah gak sebagus dulu. ku isi paket 42GB 30h. blem sampai 28/30 h udah habis. dan habisnya gak langsung kuotanya 0MB. masih ada 10GB lagi,gak bisa di pakek.",bagus ku isi paket gb h blem h habis habis langsung kuota mb gb pakek,3,1,1
playstore,indosat,jaringan lemot dan suka hilang² gajelas,jaring lot suka hilang gajelas,1,2,0
playstore,indosat,Harga penjabat Sinyal bejat,harga jabat sinyal bejat,1,2,0
playstore,indosat,"semakin kesini signal sering hilang, sudah di mode pesawat, restart tetap tidak stabil, buruk sekali pemakaian lebih dari 8 tahun",kesini signal hilang mode pesawat restart stabil buruk pakai,1,3,0
playstore,indosat,"sangat membantu, semoga sering ada promo diskon",bantu moga promo diskon,3,0,1
playstore,indosat,"Jaringan mlehyooyy.. Sinyal bapuk, ga guna.. buang2 duit aja beli paketan... Tutup aja perusahaan lu.... sinyal ilang2an mulu... ngelek mulu...",jaring mlehyooyy sinyal jelek buang duit beli paket tutup usaha sinyal ilang an mulu ngelek mulu,2,4,0
playstore,indosat,"paketan kuota nya doang yang gede, tapi abisnya cepet. Dibanding provider sebelah. dengan pemakaian yang sama",paket kuota doang gede abis cepet banding provider belah pakai,2,2,0
playstore,indosat,"JANGAN CUMA KUOTA DI GEDEIN,JARINGANNYA AJA DI BENERIN, LAHHHHHHHHH.sebelum ada paket iya full jaringan.tapi sesudah di paket kok jadi turunn.padahal di tempat yg sama.masih sama tuh, atau gak di gubris kali ya☹️",kuota gedein jaring baik lahhhhhhhhh paket iya full jaring paket turunn tuh gubris kali,5,1,1
playstore,indosat,"Sangat buruk, sinyal internet parah.. sngat tidak stabil di cilegon, untuk komfrmasi penyelesaian maslah melalui indira jg susah.. cuma di bolak blik kembali ke menu tanpa mnyelesaikan masalah...",buruk sinyal internet parah sngat stabil cilegon komfrmasi selesai mas indira susah bolak blik menu mnyelesaikan,1,3,0
playstore,indosat,bisa 5g sih tapi kok buat dwonload data/file cuma mentok di 5mbps ya?,dwonload data file mentok mbps,0,2,0
playstore,indosat,aplikasi ini kenapa sih selalu stuk setiap proses pembelian paket data ketika sebelumnya waktu paket data habis,aplikasi stuk proses beli paket data paket data habis,3,3,0
playstore,indosat,jaringan im3 jelek banget pas main game pasti ngilang ngilang bikin kesel dikasih komentar cuma dibalas bot aja bukan adminnya nda tau keluh kesah pengguna im3 dasar admin lolot,jaring im jelek pas main game ngilang ngilang bikin kesel kasih komentar balas bot adminnya tau keluh kesah guna im dasar admin lolot,5,6,0
playstore,indosat,saya pakek kartu ini buat main game agak ngeleg tapi kalo buat nonton okelah + harga internet murah dan terjamin,pakek kartu main game lambat nonton oke harga internet murah jamin,4,2,1
playstore,indosat,"Aplikasi nya bagus, terus paket internet nya murah",aplikasi bagus paket internet murah,3,1,1
playstore,indosat,udh jaringannya ngeleg tiba tiba mati pelayanannya gak jelas,jaring lambat mati layan,1,2,0
playstore,indosat,"knp ya..pulsa im3 srg hbs/hilang ,padahal kuota data ada terus bahkan srg banyak tersisa dibatas akhir pemakaian.",knp pulsa im srg hbs hilang kuota data srg sisa batas pakai,0,6,0
playstore,indosat,gangguan,ganggu,0,1,0
playstore,indosat,sinyal kalah dgn jaringan lain,sinyal kalah jaring,1,1,0
playstore,indosat,sangat nyaman,nyaman,1,0,1
playstore,indosat,amatlah sangat bermanfaat,manfaat,1,0,1
playstore,indosat,"bagus walau kadang eror. sekarang ulasannya ku tambahin aku dari 2026 , kenapa sih ini aplikasi ga bisa di buka kalo pakek paket sendiri kenapa kudu hospot baru bisa di buka",bagus kadang eror ulas ku tambahin aplikasi buka pakek paket kudu hospot buka,3,2,1
playstore,indosat,mahal yooo makin kikir aga ni dulu engga mau hagi kah,mahal yooo kikir aga ni engga hagi kah,1,1,0
playstore,indosat,Memudahkan,mudah,1,0,1
playstore,indosat,apl taiii ngambilin plsa mulu gk punya utang sos juga,apl taiii ngambilin plsa mulu utang sos,0,1,0
playstore,indosat,udah kecewa banget sama IM3. udah paketnya makin mahal. kuota makin sedikit ditambah jaringan udah lelet parah. ga akan pakai im3 lagi,kecewa im paket mahal kuota tambah jaring lelet parah pakai im,3,5,0
playstore,indosat,terbaik memang jaringan im3,baik jaring im,2,0,1
playstore,indosat,"pas main game atau buka aplikasi lain sering dapat notifikasi kenapa pas saya pencet batal malah masuk ke website????, saya fokus fokusnya main game pas buka gamenya lagi malah udah kalah, pls lah diperbaiki",pas main game buka aplikasi notifikasi pas pencet batal masuk website fokus fokus main game pas buka gamenya kalah pls baik,6,6,0
playstore,indosat,mantap👌,mantap,1,0,1
playstore,indosat,jaringan superrr lemot,jaring superrr lot,1,1,0
playstore,indosat,gajelas pake wifi kok ga bisa buka aplikasi,gajelas pake wifi buka aplikasi,0,1,0
playstore,indosat,kecewaaaaaaaa!!!!!!!!!!! beli kuota baru ngga bisa di pake akses internet grgr paket lama blm di UNREG beli pake duit woyyyy!!! mempersulit hidup orang!!!!!,kecewaaaaaaaa beli kuota ngga pake akses internet grgr paket blm unreg beli pake duit woyyyy sulit hidup orang,2,3,0
playstore,indosat,"capek"" gua donlot malah ngebug dibilang "" akun ga wajar"", gua baru juga mau bikin akun!! bikin kapok aja",capek gua donlot ngebug bilang akun wajar gua bikin akun bikin kapok,0,4,0
playstore,indosat,sinyal lumayan bagus,sinyal lumayan bagus,2,0,1
playstore,indosat,good untuk apk myIM3 sering-sering ngasih diskon yg gede dan tambahin paket gede tpi untuk harga lumayan,good apk myim ngasih diskon gede tambahin paket gede tpi harga lumayan,5,0,1
playstore,indosat,min kok tambah mahal? padahal dulu 12gb cuma 25k😭😭,min mahal gb k,0,1,0
playstore,indosat,awal awal sih bagus tapi lama lama lemot sumpah komplain kaga di denger tetep aja lemot tolong diperbaiki dong m3 jaringannya kan saya beli kuota pake uang bukan pake daun!,bagus lot sumpah komplain kaga denger lot tolong baik m jaring beli kuota pake uang pake daun,3,5,0
playstore,indosat,sepuasnya min,puas min,1,0,1
playstore,indosat,mantab okok,mantab okok,1,0,1
playstore,indosat,dari malam sampai shubuh baru bisa masuk paketan Karena gagal terus,malam shubuh masuk paket gagal,1,3,0
playstore,indosat,good job bisnis soo goodluck,good job bisnis soo goodluck,2,0,1
playstore,indosat,"aplikasi MyTelkomsel sangat baik, sangat bermanfaat 👍",aplikasi mytelkomsel manfaat,1,1,0
playstore,indosat,"dulu pertama naik ke platinum perbulan bayarnya 85k skrg mahal,naiknya banyak banget perbulan bayar 111k, kasih penjelasan dong kenapa naiknya bisa mahal bnget gtu",platinum bulan bayar k skrg mahal naik bulan bayar k kasih jelas naik mahal bnget gtu,2,4,0
playstore,indosat,aduh parah bangat pulsa baru beli 10 RB baru 2 hari udh ilang aja 6 RB sisa 4 RB doang,aduh parah bangat pulsa beli rb ilang rb sisa rb doang,0,4,0
playstore,indosat,aplikasi ini sangat membantu,aplikasi bantu,0,1,0
playstore,indosat,tolong ya INDOSAT PLATINUM.. JANGAN SPAM SPAM SMS ROAMING TERUS GA BUTUH ASLI.. GANGGU BANGET,tolong indosat platinum spam spam sms roaming butuh asli ganggu,1,4,0
playstore,indosat,area bandung Cidadap jgn pakai sinyalnya PARAH NOL MULU. malah pingin banting HP jadinya.,area bandung cidadap jgn pakai sinyal parah nol mulu pingin banting hp,1,3,0
playstore,indosat,"buat apa saya beli kuota mahal + bonus jika bonus nya tidak bisa digunakan? saya bonus apk vidio saat beli kuota,, setelah beli link aksesnya tidak bisa... mending hilangkan saja",beli kuota mahal bonus bonus bonus apk vidio beli kuota beli link akses mending hilang,5,4,1
playstore,indosat,aplikasi ini sangat bagus sekali buat orng yang membutuh kan kuota,aplikasi bagus orng butuh kuota,1,3,0
playstore,indosat,bagus. tingkat lagi sinyal biar sat set,bagus tingkat sinyal biar sat set,2,0,1
playstore,indosat,"harga mahal ga sesuai dengan kualitas sinyal,udh tinggal di Bekasi aja sinyal masih busuk!!!",harga mahal sesuai kualitas sinyal tinggal bekas sinyal busuk,3,2,1
playstore,indosat,sinyalnya parahhh bangett bangettt muter² truss buat apa beli kouta mahal sinyalnya jelek ginii sumpah sangat kecema Indosat,sinyal parahhh bangett bangettt muter truss beli kuota mahal sinyal jelek ginii sumpah cema indosat,0,5,0
playstore,indosat,semoga tetap stabil signalnya dimana lokasi berada aamiin .,moga stabil signalnya mana lokasi aamiin,3,0,1
playstore,indosat,"JELEK SEKALI KALIAN. SERING POTONG PULSA GA JELAS, PADAHAL GA ADA PENGGUNAAN INTERNET DARI DATA SELULAR",jelek potong pulsa guna internet data selular,1,4,0
playstore,indosat,setiap ngisi kouta pasti jaringan lambat,ngisi kuota jaring lambat,1,2,0
playstore,indosat,"jaringan ngelag, sinyal ilang²an terus, harga kuota makin mahaaalllll",jaring lambat sinyal ilang an harga kuota mahaaalllll,2,3,0
playstore,indosat,jam malam di atas jam 10 sering trobel ni apk mau isi paket internet gagal terus,jam malam jam trobel ni apk isi paket internet gagal,1,2,0
playstore,indosat,"sinyal makin ngk jelas, udah 5G tinggal di kota pula, sinyal masih bapuk, ngk jadi dh bintang 5",sinyal ngk tinggal kota sinyal jelek ngk dh bintang,0,2,0
playstore,indosat,jaringan tidk stabil,jaring tidk stabil,2,0,1
playstore,indosat,"udah pengguna im3 20 lebih yg saya rasakan kok malah lemot pulsa ndak dipakai berkurang dengan sendirinya, tambah lama tambah konyol im3",guna im rasa lot pulsa ndak pakai kurang konyol im,1,6,0
playstore,indosat,sinyal makin buruk boros juga kuota,sinyal buruk boros kuota,0,3,0
playstore,indosat,"saya beli kuota + gemini tapi tidak ada pesan aktivasi gemini masuk di sms, dan saya pun tidak bisa claim ke halaman manapun untuk kirim pesan ulang",beli kuota gemini pesan aktivasi gemini masuk sms claim halaman mana kirim pesan ulang,2,3,0
playstore,indosat,Tiga Kali beli kouta plus AI ga pernah dapat AI pro Indosat omdonya kelewatan,kali beli kuota plus ai ai pro indosat omdonya lewat,1,1,0
playstore,indosat,kartu lagg parah mana harga malah bener,kartu lagg parah harga bener,1,1,0
playstore,indosat,"ko sekarang jaringan nya sering ngleg yah padahal paket baru beli,udh 2 bulan ini jaringan nya ga bagus...",ko jaring ngleg yah paket beli jaring bagus,4,0,1
playstore,indosat,"Apa ya...klo hujan kadang sinyal ghoib, tapi gapapa sih. Just do your best!",hujan kadang sinyal ghoib gapapa just do your best,1,0,1
playstore,indosat,"sinyal susah banget, main game ngelag mulu, buka aplikasi muter"". udah di matiin, udah mode pesawat masih sama aja parah - parah.",sinyal susah main game lambat mulu buka aplikasi muter matiin mode pesawat parah parah,1,7,0
playstore,indosat,"jaringan jelek, kuota mahal",jaring jelek kuota mahal,1,3,0
playstore,indosat,"banyak pop up iklan, tolong kurangi",pop up iklan tolong kurang,1,1,0
playstore,indosat,gangguan ya aplikasinya,ganggu aplikasi,0,2,0
playstore,indosat,"tolong dong jaringan di kampung saya 2 hari kemaren jelek banget, padahal sebelumnya bagus banget main medsos ataupun game lancar jaya , tapi Skrang malah jelek bngt , tolong dong min periksa tower jaringan dsini",tolong jaring kampung kemaren jelek bagus main medsos game lancar jaya skrang jelek tolong min periksa tower jaring dsini,6,3,1
playstore,indosat,Mudah dan cepat,mudah cepat,2,0,1
playstore,indosat,jelek aneh buka yg lain semua lag mlu main game giliran mati bagus giliran aga rame ngelag mlu/didepan musuh,jelek aneh buka lag mlu main game gilir mati bagus gilir aga rame lambat mlu depan musuh,2,4,0
playstore,indosat,"notif lo ganggu parah, luncurkan browser luncurkan browser apaan lah",notif ganggu parah luncur browser luncur browser,0,2,0
playstore,indosat,Top .!! sinyal kuat dan variam pilihan paketan,top sinyal kuat variam pilih paket,3,1,1
playstore,indosat,makin kesini makin lemot jelek banget sinyalnya mending ganti kartu lain dah jelek banget sumpah Im3 sekarang,kesini lot jelek sinyal mending ganti kartu dah jelek sumpah im,1,4,0
playstore,indosat,hei im3 bisa gag notifmu gag masuk browser tiba-tiba!?.. jujur bikin sumpek saya selaku pengguna.. enak2 main game tiba-tiba pindah langsung browser... jujur kalo bisa di blok.. langsung saya blok dan laporkan spam..👎,hei im gag notifmu gag masuk browser jujur bikin sumpek guna enak main game pindah langsung browser jujur blok langsung blok lapor spam,5,3,1
playstore,indosat,sinyal nya lemah lemot apa lagi hujan malam pokoknya masih banyak kekurangan Nya,sinyal lemah lot hujan malam pokok kurang,0,3,0
playstore,indosat,gak berubah jaringan ini tetap yg terburuk diantara yg buruk,ubah jaring buruk buruk,1,2,0
playstore,indosat,"jaringan jelek banget, ngeleg tiap pemakaian, udah coba berbagai macam cara, nyalain mode pesawat lahh, restart hp laa tetep aja ngeleg, gak di luar gak di rumah",jaring jelek lambat pakai coba nyalain mode pesawat lahh restart hp laa lambat rumah,2,4,0
playstore,indosat,"kenapa jaringan selalu bermasalah padahal waktu masa aktif kuota masih ada beberapa jam ,dan juga kalau ada pulsa padahal data seluler tidak aktif tapi pulsa tetap terpotong , tolong perbaiki sistem nya, jangan cuma mau untung saja",jaring masalah aktif kuota jam pulsa data seluler aktif pulsa potong tolong baik sistem untung,2,7,0
playstore,indosat,"seburuk inikah per paketan di indonesia? lemot banget loh ini,udh mahal2 beli tapi lemot",buruk paket indonesia lot loh mahal beli lot,1,4,0
playstore,indosat,jaringan nya kendala terus sinyal ful tapi pas main game ngeleg mulu,jaring kendala sinyal ful pas main game lambat mulu,3,2,1
playstore,indosat,"provider dengan kuota termahal tapi boros.. sering lemot hilang jaringan, provider paling rendah nih SE indonesi !!!",provider kuota mahal boros lot hilang jaring provider rendah indonesi,1,6,0
